Brazil,BRA,"Labor force with basic education, male (% of male labor force)",SL.TLF.BASC.MA.ZS,,,,,,,,,,77.80999756,,75.48999786,74.38999939,73.5,75.06999969,,,,
Brazil,BRA,Labor force with intermediate education (% of total),SL.TLF.INTM.ZS,,,,,,,,,,79.91999817,,77.62000275,75.60600281,76.41999817,77.16000366,74.36799622,,,
Brazil,BRA,"Labor force with intermediate education, female (% of female labor force)",SL.TLF.INTM.FE.ZS,,,,,,,,,,72.02999878,,69.33000183,68.72000122,67.80999756,68.95999908,,,,
Brazil,BRA,"Labor force with intermediate education, male (% of male labor force)",SL.TLF.INTM.MA.ZS,,,,,,,,,,89.08000183,,87.38999939,87.38999939,86.55999756,86.77999878,,,,
Brazil,BRA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,40.29003891,40.84259332,41.49238155,41.76705295,42.11273696,42.39707348,42.68200097,42.69370971,42.79532136,42.89699089,42.54443436,42.18392182,42.34289086,42.3503854,42.44910576,42.77394855,42.91542365,,
Brazil,BRA,"Labor force, total",SL.TLF.TOTL.IN,79593872,81661056,84421534,86249413,88930957,90912749,92907938,93952091,95687467,97400037,97300431,97105848,98202022,99541505,100603038,102302157,103213624,,
British Virgin Islands,VGB,Labor force with advanced education (% of total),SL.TLF.ADVN.ZS,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"Labor force with advanced education, female (% of female labor force)",SL.TLF.ADVN.FE.ZS,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"Labor force with advanced education, male (% of male labor force)",SL.TLF.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,Labor force with basic education (% of total),SL.TLF.BASC.ZS,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"Labor force with basic education, female (% of female labor force)",SL.TLF.BASC.FE.ZS,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"Labor force with basic education, male (% of male labor force)",SL.TLF.BASC.MA.ZS,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,Labor force with intermediate education (% of total),SL.TLF.INTM.ZS,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"Labor force with intermediate education, female (% of female labor force)",SL.TLF.INTM.FE.ZS,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"Labor force with intermediate education, male (% of male labor force)",SL.TLF.INTM.MA.ZS,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"Labor force, total",SL.TLF.TOTL.IN,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,Labor force with advanced education (% of total),SL.TLF.ADVN.ZS,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,"Labor force with advanced education, female (% of female labor force)",SL.TLF.ADVN.FE.ZS,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,"Labor force with advanced education, male (% of male labor force)",SL.TLF.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,Labor force with basic education (% of total),SL.TLF.BASC.ZS,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,"Labor force with basic education, female (% of female labor force)",SL.TLF.BASC.FE.ZS,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,"Labor force with basic education, male (% of male labor force)",SL.TLF.BASC.MA.ZS,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,Labor force with intermediate education (% of total),SL.TLF.INTM.ZS,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,"Labor force with intermediate education, female (% of female labor force)",SL.TLF.INTM.FE.ZS,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,"Labor force with intermediate education, male (% of male labor force)",SL.TLF.INTM.MA.ZS,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,40.77349121,41.2046756,41.24021893,41.20702493,41.15587094,41.1180201,41.22815263,41.30359086,41.3671758,41.44222643,41.54761844,41.7430409,41.97944001,42.24956469,42.53288807,42.56722876,42.56860351,,
Brunei Darussalam,BRN,"Labor force, total",SL.TLF.TOTL.IN,157080,161006,164987,169226,173618,178029,180857,183800,186984,190511,194389,199020,203502,207898,212311,215384,217846,,
Bulgaria,BGR,Labor force with advanced education (% of total),SL.TLF.ADVN.ZS,74.58000183,73.48000336,73.15000153,73.12000275,73.87999725,72.37999725,73.31999969,74.38999939,75.48999786,74.84999847,74.59999847,73.23999786,73.33000183,73.48999786,73.58999634,74.27999878,,,
Bulgaria,BGR,"Labor force with advanced education, female (% of female labor force)",SL.TLF.ADVN.FE.ZS,74.65000153,73.25,73.15000153,72.70999908,73.79000092,72.06999969,73.33000183,74.16999817,74.81999969,73.79000092,74.06999969,72.90000153,72.79000092,72.66000366,72.23000336,73.05999756,,,
Bulgaria,BGR,"Labor force with advanced education, male (% of male labor force)",SL.TLF.ADVN.MA.ZS,74.48999786,73.80999756,73.16000366,73.69999695,74.01999664,72.81999969,73.30999756,74.69000244,76.44999695,76.41999817,75.41000366,73.73999786,74.12999725,74.73000336,75.63999939,76.12000275,,,
Bulgaria,BGR,Labor force with basic education (% of total),SL.TLF.BASC.ZS,28.19000053,27.45000076,27.20000076,26.26000023,26.73999977,25.28000069,24.37999916,24.14999962,25.23999977,24.68000031,24.72999954,23.86000061,23.96999931,24.93000031,26.56999969,25.70000076,,,
Bulgaria,BGR,"Labor force with basic education, female (% of female labor force)",SL.TLF.BASC.FE.ZS,21.82999992,21.40999985,21.44000053,20.26000023,21.25,19.57999992,19.13999939,19.45999908,19.79999924,18.96999931,19.05999947,18.48999977,18.45999908,18.71999931,19.65999985,18.97999954,,,
Bulgaria,BGR,"Labor force with basic education, male (% of male labor force)",SL.TLF.BASC.MA.ZS,35.38000107,34.34999847,33.68000031,32.84000015,32.79999924,31.62999916,30.32999992,29.51000023,31.47999954,31.32999992,31.34000015,30.20000076,30.5,32.29000092,34.5,33.38000107,,,
Bulgaria,BGR,Labor force with intermediate education (% of total),SL.TLF.INTM.ZS,65.06999969,65.65000153,64.77999878,64.83000183,65.43000031,64.26000214,65.90000153,66.88999939,67.48000336,65.62999725,64.18000031,62.25999832,62.27000046,62,61.33000183,60.75999832,,,
Bulgaria,BGR,"Labor force with intermediate education, female (% of female labor force)",SL.TLF.INTM.FE.ZS,58.75999832,60.27000046,59.13000107,58.75999832,59.06000137,57.65999985,59.84000015,60.08000183,60.54000092,58.93999863,56.81000137,55.34000015,55.49000168,55.18999863,54.18000031,53.20999908,,,
Bulgaria,BGR,"Labor force with intermediate education, male (% of male labor force)",SL.TLF.INTM.MA.ZS,71.26999664,70.72000122,70.12000275,70.55999756,71.36000061,70.36000061,71.47000122,73.19999695,73.91999817,71.73999786,70.73000336,68.44999695,68.34999847,68.06999969,67.73000336,67.52999878,,,
Bulgaria,BGR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.90556663,46.89734913,46.93555868,46.28932083,46.41570517,45.98047354,46.38903939,46.28491619,45.8383729,45.7882077,46.19838558,46.50453764,46.63896228,46.65388082,46.52426167,46.52161289,46.32297139,,
Bulgaria,BGR,"Labor force, total",SL.TLF.TOTL.IN,3437069,3508806,3419514,3350101,3392871,3334348,3442145,3517673,3583310,3509646,3426005,3343921,3353741,3378735,3370996,3344323,3273132,,
Burkina Faso,BFA,Labor force with advanced education (% of total),SL.TLF.ADVN.ZS,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,"Labor force with advanced education, female (% of female labor force)",SL.TLF.ADVN.FE.ZS,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,"Labor force with advanced education, male (% of male labor force)",SL.TLF.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,Labor force with basic education (% of total),SL.TLF.BASC.ZS,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,"Labor force with basic education, female (% of female labor force)",SL.TLF.BASC.FE.ZS,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,"Labor force with basic education, male (% of male labor force)",SL.TLF.BASC.MA.ZS,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,Labor force with intermediate education (% of total),SL.TLF.INTM.ZS,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,"Labor force with intermediate education, female (% of female labor force)",SL.TLF.INTM.FE.ZS,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,"Labor force with intermediate education, male (% of male labor force)",SL.TLF.INTM.MA.ZS,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.82890486,45.44615252,45.04298681,44.6280935,44.19161058,43.74501174,43.27336042,43.34185171,43.43401416,43.55514291,43.70929796,43.89510361,44.12322426,44.39586412,44.71456206,44.70188114,44.69944821,,
Burkina Faso,BFA,"Labor force, total",SL.TLF.TOTL.IN,4801317,4895893,4996416,5101578,5211591,5324998,5428617,5544094,5662813,5783790,5906185,6017252,6131585,6246699,6360069,6571540,6787133,,
Burundi,BDI,Labor force with advanced education (% of total),SL.TLF.ADVN.ZS,,,,,,,,,,,,,,,,,,,
Burundi,BDI,"Labor force with advanced education, female (% of female labor force)",SL.TLF.ADVN.FE.ZS,,,,,,,,,,,,,,,,,,,
Burundi,BDI,"Labor force with advanced education, male (% of male labor force)",SL.TLF.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,
Burundi,BDI,Labor force with basic education (% of total),SL.TLF.BASC.ZS,,,,,,,,,,,,,,,,,,,
Burundi,BDI,"Labor force with basic education, female (% of female labor force)",SL.TLF.BASC.FE.ZS,,,,,,,,,,,,,,,,,,,
Burundi,BDI,"Labor force with basic education, male (% of male labor force)",SL.TLF.BASC.MA.ZS,,,,,,,,,,,,,,,,,,,
Burundi,BDI,Labor force with intermediate education (% of total),SL.TLF.INTM.ZS,,,,,,,,,,,,,,,,,,,
Burundi,BDI,"Labor force with intermediate education, female (% of female labor force)",SL.TLF.INTM.FE.ZS,,,,,,,,,,,,,,,,,,,
Burundi,BDI,"Labor force with intermediate education, male (% of male labor force)",SL.TLF.INTM.MA.ZS,,,,,,,,,,,,,,,,,,,
Burundi,BDI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,52.0881809,51.99068405,51.92292603,51.88461046,51.87008193,51.87171521,51.87868179,51.90641551,51.94531754,51.98622937,52.02665863,52.14087874,52.23807385,52.32447871,52.40541564,52.37571476,52.3475332,,
Burundi,BDI,"Labor force, total",SL.TLF.TOTL.IN,2714420,2802504,2905728,3020863,3142750,3267137,3388972,3513531,3639046,3764243,3888272,3983738,4081389,4181131,4283002,4424037,4572225,,
Cabo Verde,CPV,Labor force with advanced education (% of total),SL.TLF.ADVN.ZS,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,"Labor force with advanced education, female (% of female labor force)",SL.TLF.ADVN.FE.ZS,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,"Labor force with advanced education, male (% of male labor force)",SL.TLF.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,Labor force with basic education (% of total),SL.TLF.BASC.ZS,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,"Labor force with basic education, female (% of female labor force)",SL.TLF.BASC.FE.ZS,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,"Labor force with basic education, male (% of male labor force)",SL.TLF.BASC.MA.ZS,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,Labor force with intermediate education (% of total),SL.TLF.INTM.ZS,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,"Labor force with intermediate education, female (% of female labor force)",SL.TLF.INTM.FE.ZS,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,"Labor force with intermediate education, male (% of male labor force)",SL.TLF.INTM.MA.ZS,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,37.96143433,38.05630138,38.19412896,38.34306282,38.56136382,38.75873714,38.87449134,39.05236526,39.16491445,39.22904149,39.35465474,39.63985953,39.94391923,40.26988332,40.60030127,40.90247717,41.251501,,
Cabo Verde,CPV,"Labor force, total",SL.TLF.TOTL.IN,151430,156053,160687,165305,169758,174113,178657,183003,187382,191891,196391,200755,205418,210239,215092,219928,224850,,
Cambodia,KHM,Labor force with advanced education (% of total),SL.TLF.ADVN.ZS,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,"Labor force with advanced education, female (% of female labor force)",SL.TLF.ADVN.FE.ZS,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,"Labor force with advanced education, male (% of male labor force)",SL.TLF.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,Labor force with basic education (% of total),SL.TLF.BASC.ZS,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,"Labor force with basic education, female (% of female labor force)",SL.TLF.BASC.FE.ZS,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,"Labor force with basic education, male (% of male labor force)",SL.TLF.BASC.MA.ZS,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,Labor force with intermediate education (% of total),SL.TLF.INTM.ZS,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,"Labor force with intermediate education, female (% of female labor force)",SL.TLF.INTM.FE.ZS,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,"Labor force with intermediate education, male (% of male labor force)",SL.TLF.INTM.MA.ZS,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,51.62287168,51.85150619,51.19003595,50.4584902,49.65461873,49.83445722,49.94314037,50.0473329,50.13607501,50.19352625,50.25228195,50.17695032,50.09515519,50.02114918,49.96842187,49.94054128,49.90101089,,
Cambodia,KHM,"Labor force, total",SL.TLF.TOTL.IN,5579215,6160957,6335817,6463497,6545520,6807908,7083233,7358518,7635127,7893761,8146639,8307699,8477730,8648088,8813062,8968407,9125751,,
Cameroon,CMR,Labor force with advanced education (% of total),SL.TLF.ADVN.ZS,,,,,,,,,,,,,,,,,,,
Cameroon,CMR,"Labor force with advanced education, female (% of female labor force)",SL.TLF.ADVN.FE.ZS,,,,,,,,,,,,,,,,,,,
Cameroon,CMR,"Labor force with advanced education, male (% of male labor force)",SL.TLF.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,
Cameroon,CMR,Labor force with basic education (% of total),SL.TLF.BASC.ZS,,,,,,,,,,,,,,,,,,,
Cameroon,CMR,"Labor force with basic education, female (% of female labor force)",SL.TLF.BASC.FE.ZS,,,,,,,,,,,,,,,,,,,
Cameroon,CMR,"Labor force with basic education, male (% of male labor force)",SL.TLF.BASC.MA.ZS,,,,,,,,,,,,,,,,,,,
Cameroon,CMR,Labor force with intermediate education (% of total),SL.TLF.INTM.ZS,,,,,,,,,,,,,,,,,,,
Cameroon,CMR,"Labor force with intermediate education, female (% of female labor force)",SL.TLF.INTM.FE.ZS,,,,,,,,,,,,,,,,,,,
Cameroon,CMR,"Labor force with intermediate education, male (% of male labor force)",SL.TLF.INTM.MA.ZS,,,,,,,,,,,,,,,,,,,
Cameroon,CMR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,46.7232171,46.73728065,46.75197197,46.76848405,46.78429226,46.79295109,46.77534499,46.76783126,46.76462828,46.75940217,46.76519957,46.76716455,46.78120914,46.81007448,46.85173933,46.90404712,46.93821988,,
Cameroon,CMR,"Labor force, total",SL.TLF.TOTL.IN,6430484,6606529,6791059,6984400,7187438,7400807,7614582,7840556,8077109,8322307,8574192,8825194,9084840,9352303,9627570,9910729,10196111,,
Canada,CAN,Labor force with advanced education (% of total),SL.TLF.ADVN.ZS,78.55799866,78.44999695,61.68999863,78.98899841,62.02000046,78.18599701,77.80899811,77.72599792,77.63500214,77.70800018,77.16999817,76.68499756,76.45899963,76.2559967,75.74900055,75.7460022,,,
Canada,CAN,"Labor force with advanced education, female (% of female labor force)",SL.TLF.ADVN.FE.ZS,74.23699951,74.47299957,63.50999832,75.37000275,63.93999863,74.71800232,74.45200348,74.71299744,74.48100281,75.05500031,74.36699677,74.08200073,74.1289978,73.71700287,73.13600159,72.93099976,,,
Canada,CAN,"Labor force with advanced education, male (% of male labor force)",SL.TLF.ADVN.MA.ZS,82.82299805,82.40000153,59.88000107,82.60099792,60.08000183,81.72100067,81.23100281,80.81800079,80.90000153,80.45200348,80.09799957,79.40799713,78.91999817,78.95899963,78.51100159,78.71700287,,,
Canada,CAN,Labor force with basic education (% of total),SL.TLF.BASC.ZS,41.92200089,41.4679985,33.61000061,43.0929985,33.24000168,41.54600143,41.87900162,42.00799942,42.26300049,40.69599915,40.06499863,39.73799896,39.18199921,38.91400146,38.06600189,37.56499863,,,
Canada,CAN,"Labor force with basic education, female (% of female labor force)",SL.TLF.BASC.FE.ZS,32.84000015,32.54600143,27.07999992,34.13000107,26.84000015,32.5019989,33.8219986,33.72999954,33.73799896,32.39599991,32.05899811,31.51499939,30.5359993,30.29899979,29.66200066,29.40200043,,,
Canada,CAN,"Labor force with basic education, male (% of male labor force)",SL.TLF.BASC.MA.ZS,51.31399918,50.63899994,40.29000092,52.20999908,39.75999832,50.65499878,50.11800003,50.36500168,50.80599976,48.92900085,47.92599869,47.82300186,47.64300156,47.33200073,46.25999832,45.61700058,,,
Canada,CAN,Labor force with intermediate education (% of total),SL.TLF.INTM.ZS,70.04799652,69.70500183,97.79000092,70.52300262,97.87000275,69.86599731,69.22699738,69.47599792,69.13999939,67.86299896,67.52799988,66.99099731,66.35099792,65.89099884,64.91999817,63.6780014,,,
Canada,CAN,"Labor force with intermediate education, female (% of female labor force)",SL.TLF.INTM.FE.ZS,63.66500092,63.07799911,81.87000275,64.53099823,82.55999756,63.75099945,63.42499924,63.59400177,63.18700027,61.87200165,61.77299881,60.7140007,60.15299988,60.18199921,58.61999893,56.88999939,,,
Canada,CAN,"Labor force with intermediate education, male (% of male labor force)",SL.TLF.INTM.MA.ZS,77.12599945,77.02500153,,77.13700104,,76.45400238,75.38999939,75.73000336,75.42199707,74.22699738,73.58399963,73.54499817,72.70800018,71.62999725,71.32700348,70.50800323,,,
Canada,CAN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.70142065,45.84927574,46.07770999,46.33339861,46.44446526,46.41671988,46.67106411,46.85064529,46.79902836,47.02605637,47.12823803,47.07724423,47.20705728,47.28820821,47.16182569,47.02351233,47.15093301,,
Canada,CAN,"Labor force, total",SL.TLF.TOTL.IN,16235329,16492182,16944642,17361800,17583867,17734868,17911925,18274696,18573501,18709013,18913406,19059119,19264090,19506457,19606213,19742279,19938422,,
Cayman Islands,CYM,Labor force with advanced education (% of total),SL.TLF.ADVN.ZS,,,,,,,,,,,,90.15000153,89.58999634,,88.11000061,85.94999695,,,
Cayman Islands,CYM,"Labor force with advanced education, female (% of female labor force)",SL.TLF.ADVN.FE.ZS,,,,,,,,,,,,87.56999969,87.91000366,,85.98000336,83.76999664,,,
Cayman Islands,CYM,"Labor force with advanced education, male (% of male labor force)",SL.TLF.ADVN.MA.ZS,,,,,,,,,,,,93.51999664,91.69000244,,90.98999786,88.70999908,,,
Cayman Islands,CYM,Labor force with basic education (% of total),SL.TLF.BASC.ZS,,,,,,,,,,,,64.70999908,66.23000336,,58.40999985,59.20999908,,,
Cayman Islands,CYM,"Labor force with basic education, female (% of female labor force)",SL.TLF.BASC.FE.ZS,,,,,,,,,,,,60.97000122,58.79000092,,53.97999954,52.29000092,,,
Cayman Islands,CYM,"Labor force with basic education, male (% of male labor force)",SL.TLF.BASC.MA.ZS,,,,,,,,,,,,68.94000244,74.26999664,,63.70999908,64.80000305,,,
Cayman Islands,CYM,Labor force with intermediate education (% of total),SL.TLF.INTM.ZS,,,,,,,,,,,,80.76000214,84.87000275,,84.58000183,85.94999695,,,
Cayman Islands,CYM,"Labor force with intermediate education, female (% of female labor force)",SL.TLF.INTM.FE.ZS,,,,,,,,,,,,77.26000214,82.36000061,,82.40000153,84.76000214,,,
Cayman Islands,CYM,"Labor force with intermediate education, male (% of male labor force)",SL.TLF.INTM.MA.ZS,,,,,,,,,,,,83.95999908,87.26999664,,86.65000153,87.08000183,,,
Cayman Islands,CYM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Labor force, total",SL.TLF.TOTL.IN,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Labor force with advanced education (% of total),SL.TLF.ADVN.ZS,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Labor force with advanced education, female (% of female labor force)",SL.TLF.ADVN.FE.ZS,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Labor force with advanced education, male (% of male labor force)",SL.TLF.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Labor force with basic education (% of total),SL.TLF.BASC.ZS,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Labor force with basic education, female (% of female labor force)",SL.TLF.BASC.FE.ZS,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Labor force with basic education, male (% of male labor force)",SL.TLF.BASC.MA.ZS,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Labor force with intermediate education (% of total),SL.TLF.INTM.ZS,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Labor force with intermediate education, female (% of female labor force)",SL.TLF.INTM.FE.ZS,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Labor force with intermediate education, male (% of male labor force)",SL.TLF.INTM.MA.ZS,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,46.03543474,45.9924977,45.96663871,45.89437603,45.9128841,45.90598963,45.85625459,45.82030617,45.78441531,45.76700972,45.78350087,45.68112391,45.60214788,45.21280054,45.16471008,45.1630128,45.27095922,,
Central African Republic,CAF,"Labor force, total",SL.TLF.TOTL.IN,1550851,1580049,1609650,1640177,1670579,1701791,1730017,1758825,1786407,1810127,1828460,1833521,1832133,1830517,1829032,1833445,1855556,,
Chad,TCD,Labor force with advanced education (% of total),SL.TLF.ADVN.ZS,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Labor force with advanced education, female (% of female labor force)",SL.TLF.ADVN.FE.ZS,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Labor force with advanced education, male (% of male labor force)",SL.TLF.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,
Chad,TCD,Labor force with basic education (% of total),SL.TLF.BASC.ZS,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Labor force with basic education, female (% of female labor force)",SL.TLF.BASC.FE.ZS,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Labor force with basic education, male (% of male labor force)",SL.TLF.BASC.MA.ZS,,,,,,,,,,,,,,,,,,,
Chad,TCD,Labor force with intermediate education (% of total),SL.TLF.INTM.ZS,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Labor force with intermediate education, female (% of female labor force)",SL.TLF.INTM.FE.ZS,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Labor force with intermediate education, male (% of male labor force)",SL.TLF.INTM.MA.ZS,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.08078552,45.04711879,45.01347482,45.03720012,45.19339711,45.28595826,45.23100204,45.2249302,45.24318558,45.28948332,45.41348587,45.41339811,45.49730946,45.57459546,45.67371109,45.74742867,45.72819239,,
Chad,TCD,"Labor force, total",SL.TLF.TOTL.IN,3092943,3203499,3322865,3448376,3576372,3708251,3836676,3967942,4103944,4246445,4395386,4549283,4710206,4878876,5052841,5232399,5411585,,
Channel Islands,CHI,Labor force with advanced education (% of total),SL.TLF.ADVN.ZS,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,"Labor force with advanced education, female (% of female labor force)",SL.TLF.ADVN.FE.ZS,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,"Labor force with advanced education, male (% of male labor force)",SL.TLF.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,Labor force with basic education (% of total),SL.TLF.BASC.ZS,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,"Labor force with basic education, female (% of female labor force)",SL.TLF.BASC.FE.ZS,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,"Labor force with basic education, male (% of male labor force)",SL.TLF.BASC.MA.ZS,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,Labor force with intermediate education (% of total),SL.TLF.INTM.ZS,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,"Labor force with intermediate education, female (% of female labor force)",SL.TLF.INTM.FE.ZS,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,"Labor force with intermediate education, male (% of male labor force)",SL.TLF.INTM.MA.ZS,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,42.99868443,43.07949313,43.36233285,43.4588326,43.23799202,43.28701586,43.41634241,43.39782953,43.28600665,43.2519933,43.43899393,42.85967265,42.97046158,43.05310012,43.28826864,43.49361755,43.64983331,,
Channel Islands,CHI,"Labor force, total",SL.TLF.TOTL.IN,72972,73629,74484,75193,75658,76501,77100,77679,78180,78764,79279,79058,79422,79755,80255,80690,80990,,
Chile,CHL,Labor force with advanced education (% of total),SL.TLF.ADVN.ZS,,,,,,,,,,,71.59999847,72.33999634,70.62000275,72.44999695,71.36000061,74.29000092,,,
Chile,CHL,"Labor force with advanced education, female (% of female labor force)",SL.TLF.ADVN.FE.ZS,,,,,,,,,,,64.59999847,65.51999664,63.13000107,65.83999634,64.68000031,69.77999878,,,
Chile,CHL,"Labor force with advanced education, male (% of male labor force)",SL.TLF.ADVN.MA.ZS,,,,,,,,,,,77.76000214,79.20999908,78.36000061,79.09999847,78.34999847,79,,,
Chile,CHL,Labor force with basic education (% of total),SL.TLF.BASC.ZS,,,,,,,,,,,49.27000046,49.24000168,48.99000168,48.18000031,48.86000061,47.65999985,,,
Chile,CHL,"Labor force with basic education, female (% of female labor force)",SL.TLF.BASC.FE.ZS,,,,,,,,,,,32.70999908,33.90000153,33.38000107,32.54000092,32.93000031,32.65999985,,,
Chile,CHL,"Labor force with basic education, male (% of male labor force)",SL.TLF.BASC.MA.ZS,,,,,,,,,,,66.98000336,66.12000275,65.58000183,64.81999969,65.80000305,63.50999832,,,
Chile,CHL,Labor force with intermediate education (% of total),SL.TLF.INTM.ZS,,,,,,,,,,,62.74000168,61.11000061,61.31999969,61.18999863,61.18000031,59.34999847,,,
Chile,CHL,"Labor force with intermediate education, female (% of female labor force)",SL.TLF.INTM.FE.ZS,,,,,,,,,,,50.88000107,48.97000122,49.27999878,49.22999954,49.38999939,46.04000092,,,
Chile,CHL,"Labor force with intermediate education, male (% of male labor force)",SL.TLF.INTM.MA.ZS,,,,,,,,,,,75.33000183,73.37000275,73.54000092,73.47000122,73.09999847,72.80999756,,,
Chile,CHL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,33.34106156,33.24326235,33.48443321,34.32167194,35.53057004,35.3397588,35.73677485,36.73364274,37.6109987,38.06894071,39.43962688,40.20915281,40.41782942,40.68375632,40.99644111,40.92220715,41.19198563,,
Chile,CHL,"Labor force, total",SL.TLF.TOTL.IN,6060038,6168468,6240464,6388229,6680315,6738501,6937954,7238057,7466191,7534880,8005309,8276628,8379161,8503234,8640611,8755278,8841516,,
